"Type Ligne","Identifiant de l'élément","Structure","Type de l'élément","Statut de l'élément","Nom base français","Nom base anglais","Nom base espagnol","Nom attribut français","Nom attribut anglais","Nom attribut espagnol","Nom frontière français","Nom frontière anglais","Code de la catégorie","Tags français","Tags anglais","Tags espagnol","Unité français","Unité anglais","Contributeur","Autres Contributeurs","Programme","Url du programme","Source","Localisation géographique","Sous-localisation géographique français","Sous-localisation géographique anglais","Sous-localisation géographique espagnol","Date de création","Date de modification","Période de validité","Incertitude","Réglementations","Transparence","Qualité","Qualité TeR","Qualité GR","Qualité TiR","Qualité C","Qualité P","Qualité M","Commentaire français","Commentaire anglais","Type poste","Nom poste français","Nom poste anglais","Nom poste espagnol","Total poste non décomposé","CO2f","CH4f","CH4b","N2O","Code gaz supplémentaire 1","Valeur gaz supplémentaire 1","Code gaz supplémentaire 2","Valeur gaz supplémentaire 2","Valeur gaz supplémentaire 3","Valeur gaz supplémentaire 4","Code gaz supplémentaire 5","Valeur gaz supplémentaire 5","Autres GES","CO2b"
"Elément","23902","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Basse-Normandie","Basse-Normandie",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,14.2,,,,,,,,,,,,,,
"Elément","23903","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Bourgogne","Bourgogne",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,17.3,,,,,,,,,,,,,,
"Elément","23904","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Bretagne","Bretagne",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,
"Elément","23905","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Centre","Centre",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,9.57,,,,,,,,,,,,,,
"Elément","23906","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Champagne-Ardenne","Champagne-Ardenne",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,
"Elément","23907","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"Outre-mer","Corse","Corse",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,6.94,,,,,,,,,,,,,,
"Elément","23908","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Franche-Comté","Franche-Comté",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,17.5,,,,,,,,,,,,,,
"Elément","23909","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Haute-Normandie","Haute-Normandie",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,10.9,,,,,,,,,,,,,,
"Elément","23910","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Île-de-France","Île-de-France",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,15.5,,,,,,,,,,,,,,
"Elément","23911","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Languedoc-Roussillon","Languedoc-Roussillon",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,23.2,,,,,,,,,,,,,,
"Elément","23912","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Limousin","Limousin",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,42.6,,,,,,,,,,,,,,
"Elément","23913","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Lorraine","Lorraine",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,24.9,,,,,,,,,,,,,,
"Elément","23914","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Midi-Pyrénées","Midi-Pyrénées",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,
"Elément","23915","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Nord-Pas-de-Calais","Nord-Pas-de-Calais",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,7.64,,,,,,,,,,,,,,
"Elément","23916","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Pays-de-la-Loire","Pays-de-la-Loire",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,19.2,,,,,,,,,,,,,,
"Elément","23917","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Picardie","Picardie",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,19.4,,,,,,,,,,,,,,
"Elément","23918","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Poitou-Charentes","Poitou-Charentes",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,29.2,,,,,,,,,,,,,,
"Elément","23919","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Provence-Alpes-Côte d'Azur","Provence-Alpes-Côte d'Azur",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,8.61,,,,,,,,,,,,,,
"Elément","23920","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Rhône-Alpes","Rhône-Alpes",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,21.6,,,,,,,,,,,,,,
"Elément","23921","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - de 6,1 t à 10,9 t",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale",,,,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,
"Elément","23991","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Alsace","Alsace",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,3450,,,,,,,,,,,,,,
"Elément","23992","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Aquitaine","Aquitaine",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,3255,,,,,,,,,,,,,,
"Elément","23993","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Auvergne","Auvergne",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2302,,,,,,,,,,,,,,
"Elément","23994","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Basse-Normandie","Basse-Normandie",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2847,,,,,,,,,,,,,,
"Elément","23995","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Bourgogne","Bourgogne",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,3227,,,,,,,,,,,,,,
"Elément","23996","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Bretagne","Bretagne",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,3347,,,,,,,,,,,,,,
"Elément","23997","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Centre","Centre",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,3202,,,,,,,,,,,,,,
"Elément","23998","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Champagne-Ardenne","Champagne-Ardenne",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,4301,,,,,,,,,,,,,,
"Elément","23999","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"Outre-mer","Corse","Corse",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,499,,,,,,,,,,,,,,
"Elément","24000","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Franche-Comté","Franche-Comté",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2760,,,,,,,,,,,,,,
"Elément","24001","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Haute-Normandie","Haute-Normandie",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,4630,,,,,,,,,,,,,,
"Elément","24002","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Île-de-France","Île-de-France",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,1231,,,,,,,,,,,,,,
"Elément","24003","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Languedoc-Roussillon","Languedoc-Roussillon",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2400,,,,,,,,,,,,,,
"Elément","24004","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Limousin","Limousin",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2355,,,,,,,,,,,,,,
"Elément","24005","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Lorraine","Lorraine",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,3289,,,,,,,,,,,,,,
"Elément","24006","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Midi-Pyrénées","Midi-Pyrénées",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2223,,,,,,,,,,,,,,
"Elément","24007","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Nord-Pas-de-Calais","Nord-Pas-de-Calais",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2968,,,,,,,,,,,,,,
"Elément","24008","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Pays-de-la-Loire","Pays-de-la-Loire",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,3549,,,,,,,,,,,,,,
"Elément","24009","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Picardie","Picardie",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,3643,,,,,,,,,,,,,,
"Elément","24010","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Poitou-Charentes","Poitou-Charentes",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,3857,,,,,,,,,,,,,,
"Elément","24011","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Provence-Alpes-Côte d'Azur","Provence-Alpes-Côte d'Azur",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2219,,,,,,,,,,,,,,
"Elément","24012","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale","Rhône-Alpes","Rhône-Alpes",,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2808,,,,,,,,,,,,,,
"Elément","24013","élément non décomposé","Données source","Valide générique","Chargement annuel de poids lourds",,,,,,"t.km route expédiées - tracteur routier",,"Statistiques territoriales > Transport de marchandises > Envoyées",,,,"(tonne.km route) / (habitant.an)","(tonne.km route) / (habitant.an)","ADEME",,,,,"France continentale",,,,"2014-11-06","2014-11-06","déc-17",50,,,,,,,,,,,,,,,,2711,,,,,,,,,,,,,,
"Elément","33161","élément non décomposé","Facteur d'émission","Archivé","Charlotte aux fruits","Fruit charlotte",,,,,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries","Agribalyse,produits céréaliers,Charlotte aux fruits","Agribalyse,,cereals products,Fruit charlotte",,"kgCO2e/kg de poids net","kgCO2e/kg (net weight)",,,"AGRIBALYSE","https://app.agribalyse.fr/","https://ecolab.gitbook.io/documentation-agribalyse/","France continentale",,,,"2021-03-04","2024-05-17","31/12/2023",,,5,,4,,,,,,,,,,,,2.33,,,,,,,,,,,,,,
"Elément","41066","élément non décomposé","Facteur d'émission","Valide générique","Charlotte aux fruits","Fruit charlotte",,,,,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries","Agribalyse,Charlotte aux fruits,gâteaux et pâtisseries","Agribalyse,Fruit charlotte,gâteaux et pâtisseries",,"kgCO2e/kg de poids net","kgCO2e/kg net weight",,,"AGRIBALYSE 3.1","https://agribalyse.ademe.fr/app","Agribalyse 3.1","France continentale",,,,"2023-03-16","2024-05-17","24/02/2026",,,5,3.2,4,,,,,,"Livraison : Ambiant (long) - Matériau d'emballage : PS - Préparation : Pas de préparation","Livraison : Ambiant (long) - Matériau d'emballage : PS - Préparation : Pas de préparation",,,,,1.75,,,,,,,,,,,,,,
"Elément","33107","élément non décomposé","Facteur d'émission","Archivé","Châtaigne","Chestnut",,"bouillie/cuite à l'eau","boiled/cooked in water",,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,fruits,légumes,légumineuses et oléagineux,Châtaigne","Agribalyse,,fruits,vegetables,legumes and oilseeds,Chestnut",,"kgCO2e/kg de poids net","kgCO2e/kg (net weight)",,,"AGRIBALYSE","https://app.agribalyse.fr/","https://ecolab.gitbook.io/documentation-agribalyse/","France continentale",,,,"2021-03-04","2024-05-17","31/12/2023",,,5,,4,,,,,,,,,,,,2.25,,,,,,,,,,,,,,
"Elément","40295","élément non décomposé","Facteur d'émission","Valide générique","Châtaigne","Chestnut",,"bouillie/cuite à l'eau","boiled/cooked in water",,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Châtaigne,fruits à coque et graines oléagineuses","Agribalyse,Chestnut,fruits à coque et graines oléagineuses",,"kgCO2e/kg de poids net","kgCO2e/kg net weight",,,"AGRIBALYSE 3.1","https://agribalyse.ademe.fr/app","Agribalyse 3.1","France continentale",,,,"2023-03-16","2024-05-17","24/02/2026",,,5,3.9,4,,,,,,"Livraison : Ambiant (long) - Matériau d'emballage : Verre - Préparation : Pas de préparation","Livraison : Ambiant (long) - Matériau d'emballage : Verre - Préparation : Pas de préparation",,,,,2.2,,,,,,,,,,,,,,
"Elément","33110","élément non décomposé","Facteur d'émission","Archivé","Châtaigne","Chestnut",,"crue","raw",,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,fruits,légumes,légumineuses et oléagineux,Châtaigne","Agribalyse,,fruits,vegetables,legumes and oilseeds,Chestnut",,"kgCO2e/kg de poids net","kgCO2e/kg (net weight)",,,"AGRIBALYSE","https://app.agribalyse.fr/","https://ecolab.gitbook.io/documentation-agribalyse/","France continentale",,,,"2021-03-04","2024-05-17","31/12/2023",,,5,,4,,,,,,,,,,,,1.63,,,,,,,,,,,,,,
"Elément","40296","élément non décomposé","Facteur d'émission","Valide générique","Châtaigne","Chestnut",,"crue","raw",,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Châtaigne,fruits à coque et graines oléagineuses","Agribalyse,Chestnut,fruits à coque et graines oléagineuses",,"kgCO2e/kg de poids net","kgCO2e/kg net weight",,,"AGRIBALYSE 3.1","https://agribalyse.ademe.fr/app","Agribalyse 3.1","France continentale",,,,"2023-03-16","2024-05-17","24/02/2026",,,5,3.9,4,,,,,,"Livraison : Ambiant (long) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation","Livraison : Ambiant (long) - Matériau d'emballage : Pas d'emballage - Préparation : Pas de préparation",,,,,1.88,,,,,,,,,,,,,,
"Elément","33108","élément non décomposé","Facteur d'émission","Archivé","Châtaigne","Chestnut",,"grillée","grilled",,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,fruits,légumes,légumineuses et oléagineux,Châtaigne","Agribalyse,,fruits,vegetables,legumes and oilseeds,Chestnut",,"kgCO2e/kg de poids net","kgCO2e/kg (net weight)",,,"AGRIBALYSE","https://app.agribalyse.fr/","https://ecolab.gitbook.io/documentation-agribalyse/","France continentale",,,,"2021-03-04","2024-05-17","31/12/2023",,,5,,4,,,,,,,,,,,,1.94,,,,,,,,,,,,,,
"Elément","40297","élément non décomposé","Facteur d'émission","Valide générique","Châtaigne","Chestnut",,"grillée","grilled",,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Châtaigne,fruits à coque et graines oléagineuses","Agribalyse,Chestnut,fruits à coque et graines oléagineuses",,"kgCO2e/kg de poids net","kgCO2e/kg net weight",,,"AGRIBALYSE 3.1","https://agribalyse.ademe.fr/app","Agribalyse 3.1","France continentale",,,,"2023-03-16","2024-05-17","24/02/2026",,,5,3.9,4,,,,,,"Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation","Livraison : Ambiant (long) - Matériau d'emballage : LDPE - Préparation : Pas de préparation",,,,,1.94,,,,,,,,,,,,,,
"Elément","33117","élément non décomposé","Facteur d'émission","Archivé","Châtaigne ou Marron","Chestnut",,"appertisé","canned",,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,fruits,légumes,légumineuses et oléagineux,Châtaigne ou Marron","Agribalyse,,fruits,vegetables,legumes and oilseeds,Chestnut",,"kgCO2e/kg de poids net","kgCO2e/kg (net weight)",,,"AGRIBALYSE","https://app.agribalyse.fr/","https://ecolab.gitbook.io/documentation-agribalyse/","France continentale",,,,"2021-03-04","2024-05-17","31/12/2023",,,5,,4,,,,,,,,,,,,1.34,,,,,,,,,,,,,,
"Elément","40294","élément non décomposé","Facteur d'émission","Valide générique","Châtaigne ou Marron","Chestnut",,"appertisé","canned",,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses","Agribalyse,Châtaigne ou Marron,fruits à coque et graines oléagineuses","Agribalyse,Chestnut,fruits à coque et graines oléagineuses",,"kgCO2e/kg de poids net","kgCO2e/kg net weight",,,"AGRIBALYSE 3.1","https://agribalyse.ademe.fr/app","Agribalyse 3.1","France continentale",,,,"2023-03-16","2024-05-17","24/02/2026",,,5,3.5,4,,,,,,"Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation","Livraison : Ambiant (long) - Matériau d'emballage : Acier - Préparation : Pas de préparation",,,,,1.48,,,,,,,,,,,,,,
"Elément","33562","élément non décomposé","Facteur d'émission","Archivé","Chausson aux pommes","Apple turnover",,,,,,,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries","Agribalyse,viennoiseries,produits céréaliers,Chausson aux pommes","Agribalyse,cereals products,pastries,Apple turnover",,"kgCO2e/kg de poids net","kgCO2e/kg (net weight)",,,"AGRIBALYSE","https://app.agribalyse.fr/","https://ecolab.gitbook.io/documentation-agribalyse/","France continentale",,,,"2021-03-04","2024-05-17","31/12/2023",,,5,,4,,,,,,,,,,,,3.5,,,,,,,,,,,,,,
